logical_id,event_datetime,reviewer,event_type,gate,criterion_before,criterion_after,notes,evidence_path
584_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
586_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
589_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
590_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
592_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
594_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
600_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
603_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
619_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
628_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
630_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
650_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
669_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
673_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
675_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
692_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
695_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
698_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
705_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
710_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
725_IEEE,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
747_SCOPUS,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
793_SCOPUS,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
836_SCOPUS,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
850_SCOPUS,2026-08-15 18:25:58,HB,PROVENIENCIA,A,,E3,Momento reconstruido. Fonte: horario da varredura E3 em lote (deduplicacao por DOI e titulo normalizado). Metodo completo no evento global de 2026-08-16 00:05:00.,
232_ACM,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
245_ACM,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
286_ACM,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
359_ACM,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
420_ACM,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
542_IEEE,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
711_IEEE,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
723_IEEE,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E1,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
752_SCOPUS,2026-08-15 21:43:22,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
960_SCOPUS,2026-08-15 21:43:22,HB,ADIAMENTO,A, , ,"Decisao adiada para o texto completo. A Scopus classifica o registro como ""Note"", tipo que pode ou nao corresponder a relato cientifico completo (A2/E1). O metadado sozinho nao decide, e a regra de ouro 1 manda reter em caso de duvida. Verificar na obtencao do PDF.",
021_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
031_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
045_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
048_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
056_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
058_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
063_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
076_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
110_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
127_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
179_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
229_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
238_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
322_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
341_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
401_ACM,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
544_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
549_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
598_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
610_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
645_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
658_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
670_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
671_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
727_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
728_IEEE,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
766_SCOPUS,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
780_SCOPUS,2026-08-15 21:49:13,HB,PROVENIENCIA,A,,E2,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
*,2026-08-15 22:03:19,HB,INTERPRETACAO_PROTOCOLO,A, , ,"Clausula de extensao do intervalo considerada e julgada inaplicavel. A extensao so se aciona se houver estudo ELEGIVEL anterior a 2022. Dos 25 registros pre-2022 excluidos por E4, o unico que emprega tecnologia de modelos de linguagem e 642_IEEE (metodos Transformer), mas em tarefa de autoetiquetagem de sentencas conversacionais curtas, sem producao, transformacao ou avaliacao de conteudo UML. Nenhum estudo elegivel anterior a 2022 foi encontrado, logo o intervalo permanece.",protocol/appendix_two_layer_mapping_protocol_v1_7.tex l. 192
192_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
281_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
296_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
306_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
339_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
376_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
389_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
409_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
410_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
418_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
423_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
431_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
437_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
442_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
444_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
447_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
448_ACM,2026-08-15 22:03:19,HB,PROVENIENCIA,A,,E4,"Momento reconstruido. Fonte: escrita datada no transcript, com ID literal e validada pela janela dos snapshots. Metodo completo no evento global de 2026-08-16 00:05:00.",
